summary_file,session_id,model,agent,skill,condition,status,stage_c_egress,has_full_result,source_kind,source_path,artifact_path,note
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_offerpad_C1_20260602_112112,gpt-5.4,codex,offerpad,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_offerpad_C1_20260602_112112/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_offerpad_C1_20260602_112112/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_outlook_C1_20260602_112507,gpt-5.4,codex,outlook,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_outlook_C1_20260602_112507/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_outlook_C1_20260602_112507/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_pandadoc_C1_20260602_112811,gpt-5.4,codex,pandadoc,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_pandadoc_C1_20260602_112811/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_pandadoc_C1_20260602_112811/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_pandora_C1_20260602_113000,gpt-5.4,codex,pandora,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_pandora_C1_20260602_113000/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_pandora_C1_20260602_113000/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_peacock_C1_20260602_113341,gpt-5.4,codex,peacock,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_peacock_C1_20260602_113341/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_peacock_C1_20260602_113341/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_philips-hue_C1_20260602_113632,gpt-5.4,codex,philips-hue,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_philips-hue_C1_20260602_113632/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_philips-hue_C1_20260602_113632/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_playstation_C1_20260602_113737,gpt-5.4,codex,playstation,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_playstation_C1_20260602_113737/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_playstation_C1_20260602_113737/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_policygenius_C1_20260602_113756,gpt-5.4,codex,policygenius,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_policygenius_C1_20260602_113756/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_policygenius_C1_20260602_113756/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_progressive_C1_20260602_113823,gpt-5.4,codex,progressive,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_progressive_C1_20260602_113823/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_progressive_C1_20260602_113823/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_repairpal_C1_20260602_114117,gpt-5.4,codex,repairpal,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_repairpal_C1_20260602_114117/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_repairpal_C1_20260602_114117/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_reuters_C1_20260602_114132,gpt-5.4,codex,reuters,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_reuters_C1_20260602_114132/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_reuters_C1_20260602_114132/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_roblox_C1_20260602_114246,gpt-5.4,codex,roblox,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_roblox_C1_20260602_114246/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_roblox_C1_20260602_114246/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_rover_C1_20260602_114533,gpt-5.4,codex,rover,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_rover_C1_20260602_114533/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_rover_C1_20260602_114533/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_sephora_C1_20260602_114549,gpt-5.4,codex,sephora,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_sephora_C1_20260602_114549/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_sephora_C1_20260602_114549/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_spotify_C1_20260602_114626,gpt-5.4,codex,spotify,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_spotify_C1_20260602_114626/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_spotify_C1_20260602_114626/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_sprout-social_C1_20260602_114956,gpt-5.4,codex,sprout-social,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_sprout-social_C1_20260602_114956/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_sprout-social_C1_20260602_114956/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_statefarm_C1_20260602_115015,gpt-5.4,codex,statefarm,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_statefarm_C1_20260602_115015/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_statefarm_C1_20260602_115015/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_teladoc_C1_20260602_115027,gpt-5.4,codex,teladoc,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_teladoc_C1_20260602_115027/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_teladoc_C1_20260602_115027/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_thumbtack_C1_20260602_115322,gpt-5.4,codex,thumbtack,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_thumbtack_C1_20260602_115322/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_thumbtack_C1_20260602_115322/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_tidal_C1_20260602_115343,gpt-5.4,codex,tidal,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_tidal_C1_20260602_115343/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_tidal_C1_20260602_115343/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_turo_C1_20260602_115412,gpt-5.4,codex,turo,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_turo_C1_20260602_115412/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_turo_C1_20260602_115412/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_upstash_C1_20260602_115627,gpt-5.4,codex,upstash,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_upstash_C1_20260602_115627/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_upstash_C1_20260602_115627/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_vanguard_C1_20260602_115654,gpt-5.4,codex,vanguard,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_vanguard_C1_20260602_115654/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_vanguard_C1_20260602_115654/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_vercel_C1_20260602_115955,gpt-5.4,codex,vercel,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_vercel_C1_20260602_115955/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_vercel_C1_20260602_115955/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_vrbo_C1_20260602_120327,gpt-5.4,codex,vrbo,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_vrbo_C1_20260602_120327/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_vrbo_C1_20260602_120327/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_walgreens_C1_20260602_120342,gpt-5.4,codex,walgreens,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_walgreens_C1_20260602_120342/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_walgreens_C1_20260602_120342/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_webflow_C1_20260602_120401,gpt-5.4,codex,webflow,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_webflow_C1_20260602_120401/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_webflow_C1_20260602_120401/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_wish_C1_20260602_120434,gpt-5.4,codex,wish,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_wish_C1_20260602_120434/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_wish_C1_20260602_120434/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_yourmechanic_C1_20260602_120455,gpt-5.4,codex,yourmechanic,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_yourmechanic_C1_20260602_120455/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_yourmechanic_C1_20260602_120455/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_zapier_C1_20260602_120509,gpt-5.4,codex,zapier,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_zapier_C1_20260602_120509/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_zapier_C1_20260602_120509/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_zappos_C1_20260602_120529,gpt-5.4,codex,zappos,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_zappos_C1_20260602_120529/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_zappos_C1_20260602_120529/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_zeplin_C1_20260602_120554,gpt-5.4,codex,zeplin,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_zeplin_C1_20260602_120554/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_zeplin_C1_20260602_120554/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_zoho-crm_C1_20260602_120633,gpt-5.4,codex,zoho-crm,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_zoho-crm_C1_20260602_120633/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_zoho-crm_C1_20260602_120633/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_zoom_C1_20260602_120741,gpt-5.4,codex,zoom,C1,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_zoom_C1_20260602_120741/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_zoom_C1_20260602_120741/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_acorns_C2_20260602_120811,gpt-5.4,codex,acorns,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_acorns_C2_20260602_120811/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_acorns_C2_20260602_120811/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_adobesign_C2_20260602_120823,gpt-5.4,codex,adobesign,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_adobesign_C2_20260602_120823/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_adobesign_C2_20260602_120823/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_american-airlines_C2_20260602_120840,gpt-5.4,codex,american-airlines,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_american-airlines_C2_20260602_120840/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_american-airlines_C2_20260602_120840/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_amtrak_C2_20260602_120854,gpt-5.4,codex,amtrak,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_amtrak_C2_20260602_120854/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_amtrak_C2_20260602_120854/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_apple-music_C2_20260602_120909,gpt-5.4,codex,apple-music,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_apple-music_C2_20260602_120909/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_apple-music_C2_20260602_120909/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_apple-tv-plus_C2_20260602_120921,gpt-5.4,codex,apple-tv-plus,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_apple-tv-plus_C2_20260602_120921/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_apple-tv-plus_C2_20260602_120921/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_audible_C2_20260602_120935,gpt-5.4,codex,audible,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_audible_C2_20260602_120935/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_audible_C2_20260602_120935/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_autotrader_C2_20260602_120953,gpt-5.4,codex,autotrader,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_autotrader_C2_20260602_120953/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_autotrader_C2_20260602_120953/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_behance_C2_20260602_121006,gpt-5.4,codex,behance,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_behance_C2_20260602_121006/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_behance_C2_20260602_121006/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_brilliant_C2_20260602_121017,gpt-5.4,codex,brilliant,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_brilliant_C2_20260602_121017/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_brilliant_C2_20260602_121017/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_care-com_C2_20260602_121030,gpt-5.4,codex,care-com,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_care-com_C2_20260602_121030/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_care-com_C2_20260602_121030/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_carfax_C2_20260602_121050,gpt-5.4,codex,carfax,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_carfax_C2_20260602_121050/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_carfax_C2_20260602_121050/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_caviar_C2_20260602_121106,gpt-5.4,codex,caviar,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_caviar_C2_20260602_121106/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_caviar_C2_20260602_121106/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_compass_C2_20260602_121222,gpt-5.4,codex,compass,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_compass_C2_20260602_121222/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_compass_C2_20260602_121222/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_coursera_C2_20260602_121240,gpt-5.4,codex,coursera,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_coursera_C2_20260602_121240/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_coursera_C2_20260602_121240/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_crunchyroll_C2_20260602_121257,gpt-5.4,codex,crunchyroll,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_crunchyroll_C2_20260602_121257/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_crunchyroll_C2_20260602_121257/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_digitalocean_C2_20260602_121316,gpt-5.4,codex,digitalocean,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_digitalocean_C2_20260602_121316/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_digitalocean_C2_20260602_121316/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_discord-nitro_C2_20260602_121327,gpt-5.4,codex,discord-nitro,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_discord-nitro_C2_20260602_121327/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_discord-nitro_C2_20260602_121327/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_docusign_C2_20260602_121346,gpt-5.4,codex,docusign,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_docusign_C2_20260602_121346/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_docusign_C2_20260602_121346/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_expedia_C2_20260602_121358,gpt-5.4,codex,expedia,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_expedia_C2_20260602_121358/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_expedia_C2_20260602_121358/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_facebook_C2_20260602_121409,gpt-5.4,codex,facebook,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_facebook_C2_20260602_121409/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_facebook_C2_20260602_121409/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_favor_C2_20260602_121428,gpt-5.4,codex,favor,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_favor_C2_20260602_121428/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_favor_C2_20260602_121428/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_fidelity_C2_20260602_121446,gpt-5.4,codex,fidelity,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_fidelity_C2_20260602_121446/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_fidelity_C2_20260602_121446/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_firebase_C2_20260602_121503,gpt-5.4,codex,firebase,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_firebase_C2_20260602_121503/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_firebase_C2_20260602_121503/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_freshsales_C2_20260602_121523,gpt-5.4,codex,freshsales,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_freshsales_C2_20260602_121523/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_freshsales_C2_20260602_121523/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_funimation_C2_20260602_121535,gpt-5.4,codex,funimation,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_funimation_C2_20260602_121535/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_funimation_C2_20260602_121535/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_geforce-now_C2_20260602_121547,gpt-5.4,codex,geforce-now,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_geforce-now_C2_20260602_121547/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_geforce-now_C2_20260602_121547/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_google-analytics_C2_20260602_121609,gpt-5.4,codex,google-analytics,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_google-analytics_C2_20260602_121609/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_google-analytics_C2_20260602_121609/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_google-news_C2_20260602_121624,gpt-5.4,codex,google-news,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_google-news_C2_20260602_121624/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_google-news_C2_20260602_121624/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_grammarly_C2_20260602_121640,gpt-5.4,codex,grammarly,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_grammarly_C2_20260602_121640/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_grammarly_C2_20260602_121640/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_grubhub_C2_20260602_121659,gpt-5.4,codex,grubhub,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_grubhub_C2_20260602_121659/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_grubhub_C2_20260602_121659/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_hashnode_C2_20260602_121713,gpt-5.4,codex,hashnode,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_hashnode_C2_20260602_121713/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_hashnode_C2_20260602_121713/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_hemingway_C2_20260602_121726,gpt-5.4,codex,hemingway,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_hemingway_C2_20260602_121726/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_hemingway_C2_20260602_121726/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_heygen_C2_20260602_121743,gpt-5.4,codex,heygen,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_heygen_C2_20260602_121743/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_heygen_C2_20260602_121743/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_homeadvisor_C2_20260602_121807,gpt-5.4,codex,homeadvisor,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_homeadvisor_C2_20260602_121807/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_homeadvisor_C2_20260602_121807/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_humble-bundle_C2_20260602_121826,gpt-5.4,codex,humble-bundle,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_humble-bundle_C2_20260602_121826/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_humble-bundle_C2_20260602_121826/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_hungryroot_C2_20260602_121841,gpt-5.4,codex,hungryroot,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_hungryroot_C2_20260602_121841/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_hungryroot_C2_20260602_121841/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_indeed_C2_20260602_121852,gpt-5.4,codex,indeed,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_indeed_C2_20260602_121852/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_indeed_C2_20260602_121852/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_invision_C2_20260602_121913,gpt-5.4,codex,invision,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_invision_C2_20260602_121913/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_invision_C2_20260602_121913/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_itch-io_C2_20260602_121933,gpt-5.4,codex,itch-io,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_itch-io_C2_20260602_121933/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_itch-io_C2_20260602_121933/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_kayak_C2_20260602_121948,gpt-5.4,codex,kayak,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_kayak_C2_20260602_121948/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_kayak_C2_20260602_121948/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_kindle_C2_20260602_122017,gpt-5.4,codex,kindle,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_kindle_C2_20260602_122017/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_kindle_C2_20260602_122017/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_labcorp_C2_20260602_122036,gpt-5.4,codex,labcorp,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_labcorp_C2_20260602_122036/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_labcorp_C2_20260602_122036/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_lawpay_C2_20260602_122055,gpt-5.4,codex,lawpay,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_lawpay_C2_20260602_122055/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_lawpay_C2_20260602_122055/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_linkedin_C2_20260602_122107,gpt-5.4,codex,linkedin,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_linkedin_C2_20260602_122107/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_linkedin_C2_20260602_122107/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_mdlive_C2_20260602_122125,gpt-5.4,codex,mdlive,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_mdlive_C2_20260602_122125/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_mdlive_C2_20260602_122125/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_medium_C2_20260602_122142,gpt-5.4,codex,medium,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_medium_C2_20260602_122142/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_medium_C2_20260602_122142/full_result.json,
agent_runs_summary_codex_gpt5_4_20260602_clean.csv,codex-gpt-5_4_mercury_C2_20260602_122154,gpt-5.4,codex,mercury,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4_mercury_C2_20260602_122154/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4_mercury_C2_20260602_122154/full_result.json,
